title,currency,value,status
deal_9119,EUR,201.12,deleted
deal_9120,EUR,658.14,open
deal_9121,GBP,623.6,deleted
deal_9122,GBP,859.59,lost
deal_9123,USD,19.51,open
deal_9124,EUR,818.33,deleted
deal_9125,USD,151.16,deleted
deal_9126,USD,490.07,open
deal_9127,GBP,268.76,lost
deal_9128,EUR,50.44,open
deal_9129,GBP,826.64,deleted
deal_9130,GBP,822.45,deleted
deal_9131,EUR,927.94,open
deal_9132,GBP,321.08,won
deal_9133,GBP,183.69,open
deal_9134,USD,559.72,lost
deal_9135,GBP,161.87,deleted
deal_9136,EUR,396.73,won
deal_9137,USD,338.17,won
deal_9138,GBP,427.06,deleted
deal_9139,GBP,602.56,open
deal_9140,EUR,40.13,won
deal_9141,USD,10.85,lost
deal_9142,EUR,351.09,deleted
deal_9143,GBP,306.73,lost
deal_9144,GBP,631.67,deleted
deal_9145,USD,818.34,deleted
deal_9146,USD,335.83,won
deal_9147,GBP,845.63,lost
deal_9148,GBP,141.97,open
deal_9149,EUR,215.79,deleted
deal_9150,GBP,975.03,won
deal_9151,USD,1.51,open
deal_9152,USD,952.85,open
deal_9153,GBP,639.45,open
deal_9154,GBP,801.11,lost
deal_9155,EUR,857.82,deleted
deal_9156,USD,223.26,lost
deal_9157,GBP,711.23,open
deal_9158,EUR,505.64,open
deal_9159,USD,677.04,open
deal_9160,GBP,285.38,won
deal_9161,EUR,87.64,lost
deal_9162,EUR,370.1,deleted
deal_9163,EUR,316.84,lost
deal_9164,GBP,133.02,deleted
deal_9165,EUR,505.02,open
deal_9166,GBP,157.44,lost
deal_9167,EUR,64.05,won
deal_9168,GBP,252.91,deleted
deal_9169,USD,901.6,open
deal_9170,EUR,765.36,deleted
deal_9171,GBP,720.04,open
deal_9172,EUR,413.64,lost
deal_9173,USD,773.63,open
deal_9174,GBP,663.56,lost
deal_9175,EUR,40.51,won
deal_9176,USD,797.14,won
deal_9177,EUR,874.33,deleted
deal_9178,USD,434.86,lost
deal_9179,USD,667.26,lost
deal_9180,EUR,434.05,lost
deal_9181,GBP,322.41,deleted
deal_9182,USD,992.93,won
deal_9183,USD,892.67,deleted
deal_9184,USD,141.57,won
deal_9185,EUR,149.43,deleted
deal_9186,GBP,9.09,won
deal_9187,EUR,989.26,deleted
deal_9188,USD,613.88,deleted
deal_9189,USD,657.35,open
deal_9190,EUR,1.93,lost
deal_9191,GBP,366.1,deleted
deal_9192,EUR,505.46,open
deal_9193,USD,736.57,deleted
deal_9194,USD,411.33,deleted
deal_9195,EUR,405.84,deleted
deal_9196,EUR,303.23,won
deal_9197,EUR,67.42,won
deal_9198,EUR,927.28,open
deal_9199,GBP,635.95,lost
deal_9200,USD,950.89,lost
deal_9201,USD,98.84,open
deal_9202,GBP,302.52,won
deal_9203,USD,169.04,open
deal_9204,EUR,549.04,open
deal_9205,GBP,94.6,open
deal_9206,USD,255.92,lost
deal_9207,GBP,89.98,open
deal_9208,EUR,256.17,lost
deal_9209,EUR,243.74,deleted
deal_9210,GBP,982.88,open
deal_9211,USD,499.05,open
deal_9212,GBP,871.76,won
deal_9213,USD,708.88,won
deal_9214,GBP,169.22,lost
deal_9215,EUR,936.32,won
deal_9216,EUR,969.53,lost
deal_9217,USD,922.56,won
deal_9218,USD,133.04,deleted
deal_9219,USD,264.79,open
deal_9220,USD,903.23,won
deal_9221,GBP,246.14,lost
deal_9222,EUR,389.83,open
deal_9223,EUR,885.92,open
deal_9224,USD,920.22,won
deal_9225,USD,318.84,won
deal_9226,EUR,240.24,won
deal_9227,USD,329.86,deleted
deal_9228,EUR,136.77,deleted
deal_9229,USD,603.19,won
deal_9230,GBP,492.39,open
deal_9231,GBP,189.21,open
deal_9232,USD,895.58,open
deal_9233,GBP,437.33,lost
deal_9234,EUR,903.5,won
deal_9235,USD,676.55,deleted
deal_9236,EUR,774.17,won
deal_9237,USD,860.23,won
deal_9238,EUR,582.6,open
deal_9239,GBP,941.66,won
deal_9240,USD,280.39,lost
deal_9241,EUR,355.39,open
deal_9242,USD,486.87,lost
deal_9243,GBP,324.02,open
deal_9244,GBP,785.29,open
deal_9245,GBP,20.26,open
deal_9246,GBP,854.08,won
deal_9247,USD,844.62,won
deal_9248,GBP,646.91,lost
deal_9249,USD,37.9,won
deal_9250,USD,348.62,won
deal_9251,EUR,79.89,deleted
deal_9252,GBP,117.54,deleted
deal_9253,GBP,381.32,deleted
deal_9254,EUR,640.16,open
deal_9255,USD,380.05,won
deal_9256,EUR,762.8,won
deal_9257,EUR,364.35,deleted
deal_9258,EUR,309.65,won
deal_9259,USD,851.17,lost
deal_9260,GBP,913.34,open
deal_9261,EUR,10.83,lost
deal_9262,GBP,191.5,open
deal_9263,EUR,785.36,open
deal_9264,USD,267.28,deleted
deal_9265,EUR,263.94,won
deal_9266,USD,476.93,deleted
deal_9267,USD,505.49,open
deal_9268,EUR,830.25,won
deal_9269,GBP,324.83,won
deal_9270,EUR,646.2,won
deal_9271,USD,688.02,won
deal_9272,EUR,515.7,won
deal_9273,EUR,643.31,lost
deal_9274,EUR,969.56,open
deal_9275,GBP,100.96,open
deal_9276,EUR,599.47,lost
deal_9277,USD,99.11,lost
deal_9278,USD,492.8,deleted
deal_9279,USD,181.05,open
deal_9280,EUR,892.76,deleted
deal_9281,USD,389.51,deleted
deal_9282,USD,550.83,open
deal_9283,EUR,376.57,won
deal_9284,EUR,371.23,lost
deal_9285,USD,456.44,lost
deal_9286,EUR,324.27,open
deal_9287,EUR,510.27,open
deal_9288,USD,58.03,deleted
deal_9289,EUR,308.44,open
deal_9290,GBP,384.75,lost
deal_9291,GBP,32.27,lost
deal_9292,USD,849.21,open
deal_9293,USD,818.96,deleted
deal_9294,USD,360.92,open
deal_9295,USD,987.83,deleted
deal_9296,USD,263.53,open
deal_9297,USD,798.29,open
deal_9298,USD,508.81,open
deal_9299,GBP,384.09,lost
deal_9300,EUR,785.42,lost
deal_9301,USD,196.53,lost
deal_9302,GBP,365.67,won
deal_9303,GBP,565.14,deleted
deal_9304,EUR,566.15,won
deal_9305,USD,214.61,lost
deal_9306,USD,64.53,deleted
deal_9307,EUR,59.45,won
deal_9308,GBP,559.5,won
deal_9309,GBP,30.56,open
deal_9310,EUR,27.61,open
deal_9311,USD,747.63,open
deal_9312,USD,835.72,won
deal_9313,USD,832.95,lost
deal_9314,EUR,567.36,won
deal_9315,EUR,242.25,lost
deal_9316,USD,130.99,deleted
deal_9317,USD,558.82,open
deal_9318,GBP,187.07,deleted
deal_9319,EUR,882.8,open
deal_9320,GBP,130.67,lost
deal_9321,USD,587.98,lost
deal_9322,USD,636.08,lost
deal_9323,GBP,753.91,won
deal_9324,USD,405.95,open
deal_9325,GBP,693.89,open
deal_9326,USD,977.24,deleted
deal_9327,EUR,245.26,deleted
deal_9328,USD,304.84,won
deal_9329,GBP,388.5,deleted
deal_9330,EUR,189.11,open
deal_9331,GBP,354.23,won
deal_9332,EUR,726.65,won
deal_9333,USD,429.25,open
deal_9334,EUR,364.28,lost
deal_9335,GBP,708.58,lost
deal_9336,USD,391.08,lost
deal_9337,EUR,648.15,won
deal_9338,EUR,754.73,won
deal_9339,GBP,984.78,lost
deal_9340,USD,750.88,lost
deal_9341,USD,547.53,open
deal_9342,EUR,843.93,deleted
deal_9343,USD,136.32,open
deal_9344,USD,186.23,open
deal_9345,EUR,500.89,open
deal_9346,EUR,749.96,won
deal_9347,GBP,671.07,won
deal_9348,EUR,29.08,lost
deal_9349,GBP,838.43,deleted
deal_9350,USD,221.34,open
deal_9351,USD,54.14,open
deal_9352,USD,784.15,lost
deal_9353,EUR,492.49,deleted
deal_9354,GBP,301.71,deleted
deal_9355,EUR,94.72,won
deal_9356,EUR,715.9,lost
deal_9357,EUR,137.76,lost
deal_9358,EUR,505.0,deleted
deal_9359,USD,896.66,open
deal_9360,GBP,931.82,open
deal_9361,USD,986.44,lost
deal_9362,USD,220.29,lost
deal_9363,GBP,983.57,lost
deal_9364,USD,684.42,deleted
deal_9365,GBP,627.99,open
deal_9366,EUR,642.61,lost
deal_9367,GBP,170.28,won
deal_9368,EUR,411.74,deleted
deal_9369,EUR,528.56,deleted
deal_9370,EUR,124.79,won
deal_9371,USD,849.66,lost
deal_9372,EUR,566.32,won
deal_9373,EUR,369.21,deleted
deal_9374,USD,943.22,deleted
deal_9375,GBP,674.43,open
deal_9376,GBP,207.3,deleted
deal_9377,USD,424.97,open
deal_9378,GBP,451.05,deleted
deal_9379,GBP,49.83,won
deal_9380,USD,819.95,open
deal_9381,GBP,516.26,open
deal_9382,GBP,121.59,lost
deal_9383,EUR,776.4,won
deal_9384,GBP,761.67,open
deal_9385,USD,358.66,open
deal_9386,GBP,637.43,won
deal_9387,USD,386.57,open
deal_9388,EUR,968.34,open
deal_9389,GBP,748.52,open
deal_9390,EUR,993.36,open
deal_9391,GBP,524.62,won
deal_9392,USD,246.58,lost
deal_9393,USD,606.49,open
deal_9394,USD,907.81,deleted
deal_9395,GBP,964.52,won
deal_9396,USD,549.54,lost
deal_9397,USD,572.31,lost
deal_9398,GBP,868.05,won
deal_9399,USD,185.37,open
deal_9400,EUR,517.81,lost
deal_9401,EUR,209.81,open
deal_9402,EUR,951.94,won
deal_9403,GBP,992.86,deleted
deal_9404,USD,266.06,deleted
deal_9405,USD,78.47,open
deal_9406,USD,443.38,lost
deal_9407,GBP,640.25,deleted
deal_9408,GBP,628.94,lost
deal_9409,EUR,346.7,open
deal_9410,USD,702.36,deleted
deal_9411,USD,835.33,deleted
deal_9412,USD,938.81,won
deal_9413,USD,333.68,deleted
deal_9414,USD,100.32,open
deal_9415,EUR,282.2,lost
deal_9416,GBP,355.26,lost
deal_9417,EUR,560.7,open
deal_9418,USD,163.57,open
deal_9419,EUR,71.31,lost
deal_9420,USD,802.55,open
deal_9421,EUR,101.03,won
deal_9422,GBP,316.07,deleted
deal_9423,EUR,898.74,lost
deal_9424,USD,291.27,won
deal_9425,GBP,994.73,deleted
deal_9426,EUR,583.7,lost
deal_9427,USD,788.22,deleted
deal_9428,GBP,574.81,deleted
deal_9429,GBP,667.42,deleted
deal_9430,GBP,915.77,lost
deal_9431,GBP,879.52,open
deal_9432,GBP,397.3,deleted
deal_9433,GBP,745.81,lost
deal_9434,GBP,168.53,open
deal_9435,GBP,4.45,lost
deal_9436,EUR,729.82,won
deal_9437,GBP,201.82,deleted
deal_9438,GBP,204.06,deleted
deal_9439,GBP,173.65,lost
deal_9440,GBP,169.4,lost
deal_9441,EUR,490.94,open
deal_9442,GBP,399.87,lost
deal_9443,EUR,109.82,won
deal_9444,GBP,665.54,open
deal_9445,EUR,263.96,open
deal_9446,GBP,741.87,lost
deal_9447,USD,395.77,won
deal_9448,EUR,981.44,deleted
deal_9449,USD,154.01,won
deal_9450,EUR,240.32,lost
deal_9451,GBP,248.21,open
deal_9452,GBP,726.15,open
deal_9453,EUR,973.77,deleted
deal_9454,USD,657.74,deleted
deal_9455,EUR,269.14,won
deal_9456,GBP,951.98,lost
deal_9457,GBP,738.21,deleted
deal_9458,USD,757.01,open
deal_9459,USD,546.05,deleted
deal_9460,GBP,493.89,won
deal_9461,USD,38.66,won
deal_9462,GBP,674.1,won
deal_9463,USD,463.38,won
deal_9464,EUR,131.25,deleted
deal_9465,USD,517.54,open
deal_9466,GBP,489.64,deleted
deal_9467,USD,494.25,lost
deal_9468,EUR,247.81,lost
deal_9469,USD,541.4,lost
deal_9470,USD,423.2,lost
deal_9471,EUR,283.68,lost
deal_9472,GBP,916.01,won
deal_9473,EUR,827.76,deleted
deal_9474,EUR,303.64,lost
deal_9475,EUR,964.27,deleted
deal_9476,GBP,271.77,deleted
deal_9477,EUR,100.68,lost
deal_9478,EUR,747.46,deleted
deal_9479,USD,362.9,open
deal_9480,USD,256.22,deleted
deal_9481,USD,253.71,won
deal_9482,USD,316.9,deleted
deal_9483,USD,982.74,deleted
deal_9484,GBP,278.59,lost
deal_9485,EUR,288.58,deleted
deal_9486,GBP,95.54,deleted
deal_9487,GBP,509.72,won
deal_9488,GBP,450.31,deleted
deal_9489,EUR,897.02,open
deal_9490,USD,236.44,won
deal_9491,USD,281.08,won
deal_9492,EUR,224.03,open
deal_9493,GBP,152.74,lost
deal_9494,EUR,223.4,deleted
deal_9495,GBP,262.79,open
deal_9496,GBP,931.19,open
deal_9497,USD,712.18,won
deal_9498,USD,192.17,open
deal_9499,EUR,26.31,lost
deal_9500,USD,178.59,lost
deal_9501,EUR,564.1,deleted
deal_9502,USD,578.31,won
deal_9503,USD,155.35,deleted
deal_9504,GBP,760.62,won
deal_9505,EUR,477.54,open
deal_9506,EUR,985.86,won
deal_9507,USD,211.32,open
deal_9508,EUR,68.19,open
deal_9509,GBP,172.63,deleted
deal_9510,USD,257.0,lost
deal_9511,GBP,880.45,deleted
deal_9512,USD,129.41,won
deal_9513,USD,105.3,lost
deal_9514,GBP,726.88,lost
deal_9515,GBP,747.3,open
deal_9516,USD,809.91,lost
deal_9517,USD,18.62,lost
deal_9518,GBP,154.58,open
deal_9519,USD,697.58,lost
deal_9520,EUR,817.58,open
deal_9521,USD,736.45,deleted
deal_9522,USD,440.12,deleted
deal_9523,USD,381.25,open
deal_9524,GBP,398.98,open
deal_9525,USD,982.15,lost
deal_9526,EUR,228.48,won
deal_9527,USD,919.22,open
deal_9528,GBP,755.26,deleted
deal_9529,USD,887.14,lost
deal_9530,GBP,693.05,open
deal_9531,USD,941.35,deleted
deal_9532,GBP,142.52,won
deal_9533,GBP,48.62,deleted
deal_9534,USD,789.9,lost
deal_9535,GBP,403.46,won
deal_9536,GBP,906.54,deleted
deal_9537,EUR,58.81,deleted
deal_9538,USD,507.62,lost
deal_9539,GBP,65.08,deleted
deal_9540,GBP,835.81,deleted
deal_9541,GBP,132.15,won
deal_9542,GBP,247.44,lost
deal_9543,GBP,553.76,won
deal_9544,GBP,606.97,lost
deal_9545,EUR,156.26,won
deal_9546,EUR,572.29,open
deal_9547,EUR,934.01,open
deal_9548,USD,607.77,lost
deal_9549,USD,931.81,deleted
deal_9550,USD,308.8,lost
deal_9551,EUR,636.3,won
deal_9552,EUR,245.27,open
deal_9553,EUR,595.36,deleted
deal_9554,EUR,3.64,won
deal_9555,EUR,48.89,won
deal_9556,EUR,806.75,deleted
deal_9557,GBP,7.61,won
deal_9558,GBP,823.32,open
deal_9559,EUR,894.01,lost
deal_9560,GBP,488.29,lost
deal_9561,GBP,457.56,deleted
deal_9562,EUR,270.23,lost
deal_9563,EUR,447.62,open
deal_9564,USD,304.64,lost
deal_9565,GBP,334.69,won
deal_9566,USD,499.58,deleted
deal_9567,GBP,750.41,won
deal_9568,GBP,503.46,deleted
deal_9569,USD,394.61,won
deal_9570,GBP,11.98,open
deal_9571,GBP,49.98,open
deal_9572,EUR,234.11,open
deal_9573,EUR,865.49,won
deal_9574,USD,822.39,deleted
deal_9575,GBP,732.72,open
deal_9576,GBP,52.1,open
deal_9577,GBP,553.61,open
deal_9578,USD,215.24,won
deal_9579,USD,85.83,open
deal_9580,GBP,610.34,lost
deal_9581,GBP,589.97,won
deal_9582,USD,240.59,deleted
deal_9583,EUR,343.49,open
deal_9584,EUR,604.36,deleted
deal_9585,EUR,335.35,won
deal_9586,USD,298.07,open
deal_9587,GBP,747.38,deleted
deal_9588,GBP,157.18,deleted
deal_9589,GBP,366.51,deleted
deal_9590,GBP,219.72,won
deal_9591,EUR,654.11,deleted
deal_9592,USD,590.58,open
deal_9593,EUR,537.77,open
deal_9594,GBP,308.54,won
deal_9595,EUR,323.35,lost
deal_9596,USD,902.72,deleted
deal_9597,EUR,469.99,won
deal_9598,EUR,550.81,open
deal_9599,EUR,435.18,won
deal_9600,EUR,212.16,won
deal_9601,GBP,631.88,lost
deal_9602,EUR,519.06,lost
deal_9603,GBP,414.69,open
deal_9604,EUR,407.73,won
deal_9605,USD,481.66,lost
deal_9606,USD,546.36,won
deal_9607,USD,421.2,deleted
deal_9608,GBP,871.22,won
deal_9609,EUR,861.06,open
deal_9610,USD,990.81,lost
deal_9611,GBP,324.62,won
deal_9612,USD,464.99,open
deal_9613,EUR,172.82,deleted
deal_9614,EUR,428.25,deleted
deal_9615,EUR,686.76,open
deal_9616,GBP,161.93,deleted
deal_9617,GBP,73.35,won
deal_9618,EUR,696.73,won
deal_9619,EUR,895.72,lost
deal_9620,USD,609.32,won
deal_9621,EUR,761.02,lost
deal_9622,GBP,601.46,deleted
deal_9623,GBP,348.23,won
deal_9624,USD,569.83,won
deal_9625,GBP,68.74,open
deal_9626,EUR,770.97,lost
deal_9627,USD,138.75,lost
deal_9628,GBP,198.87,open
deal_9629,USD,789.39,lost
deal_9630,GBP,191.13,deleted
deal_9631,USD,92.33,open
deal_9632,EUR,923.88,lost
deal_9633,GBP,611.6,deleted
deal_9634,EUR,997.62,open
deal_9635,GBP,909.81,open
deal_9636,EUR,876.22,won
deal_9637,USD,869.71,lost
deal_9638,USD,948.1,won
deal_9639,GBP,381.73,open
deal_9640,USD,344.29,deleted
deal_9641,EUR,842.01,open
deal_9642,EUR,739.58,lost
deal_9643,USD,924.15,open
deal_9644,GBP,33.26,deleted
deal_9645,USD,722.42,deleted
deal_9646,USD,987.45,lost
deal_9647,USD,760.46,deleted
deal_9648,GBP,411.51,deleted
deal_9649,EUR,878.19,open
deal_9650,USD,164.64,won
deal_9651,EUR,127.24,deleted
deal_9652,USD,10.17,won
deal_9653,GBP,852.01,open
deal_9654,EUR,301.19,deleted
deal_9655,USD,119.32,won
deal_9656,USD,735.3,won
deal_9657,EUR,430.55,lost
deal_9658,GBP,228.9,deleted
deal_9659,EUR,317.51,open
deal_9660,USD,74.07,deleted
deal_9661,USD,144.87,open
deal_9662,GBP,617.85,lost
deal_9663,USD,284.71,won
deal_9664,GBP,451.41,lost
deal_9665,USD,697.78,won
deal_9666,GBP,449.77,deleted
deal_9667,GBP,197.34,open
deal_9668,EUR,538.47,open
deal_9669,GBP,720.4,open
deal_9670,GBP,732.84,won
deal_9671,EUR,970.17,lost
deal_9672,USD,299.56,won
deal_9673,EUR,702.09,won
deal_9674,USD,132.15,open
deal_9675,EUR,437.16,open
deal_9676,EUR,574.51,won
deal_9677,USD,233.04,lost
deal_9678,USD,476.12,deleted
deal_9679,GBP,827.31,won
deal_9680,GBP,127.05,won
deal_9681,USD,773.33,open
deal_9682,EUR,591.57,won
deal_9683,USD,913.1,lost
deal_9684,EUR,63.01,lost
deal_9685,GBP,38.21,open
deal_9686,USD,375.75,open
deal_9687,EUR,844.18,open
deal_9688,USD,685.88,open
deal_9689,USD,790.46,lost
deal_9690,EUR,844.34,lost
deal_9691,EUR,409.35,open
deal_9692,USD,844.84,open
deal_9693,USD,457.48,deleted
deal_9694,EUR,711.15,open
deal_9695,USD,27.37,won
deal_9696,GBP,543.13,deleted
deal_9697,USD,308.76,open
deal_9698,GBP,879.56,open
deal_9699,GBP,105.13,open
deal_9700,EUR,401.67,won
deal_9701,EUR,237.58,open
deal_9702,GBP,348.2,deleted
deal_9703,GBP,356.98,open
deal_9704,USD,728.29,open
deal_9705,USD,992.5,lost
deal_9706,USD,904.62,lost
deal_9707,USD,323.85,open
deal_9708,GBP,167.25,lost
deal_9709,EUR,570.32,lost
deal_9710,GBP,488.61,deleted
deal_9711,EUR,760.38,deleted
deal_9712,USD,565.34,lost
deal_9713,GBP,578.6,won
deal_9714,EUR,653.97,deleted
deal_9715,GBP,384.03,open
deal_9716,GBP,910.91,deleted
deal_9717,USD,191.14,lost
deal_9718,EUR,506.79,won
deal_9719,GBP,878.69,open
deal_9720,EUR,698.87,lost
deal_9721,GBP,850.2,won
deal_9722,GBP,295.89,lost
deal_9723,GBP,683.04,deleted
deal_9724,USD,480.14,deleted
deal_9725,GBP,611.96,deleted
deal_9726,USD,816.41,lost
deal_9727,EUR,2.92,won
deal_9728,USD,668.55,lost
deal_9729,EUR,574.6,lost
deal_9730,USD,138.67,lost
deal_9731,USD,697.16,deleted
deal_9732,GBP,279.04,won
deal_9733,USD,390.41,won
deal_9734,GBP,934.88,open
deal_9735,EUR,405.4,deleted
deal_9736,GBP,635.71,open
deal_9737,USD,485.22,open
deal_9738,USD,853.88,lost
deal_9739,EUR,280.75,deleted
deal_9740,GBP,976.79,lost
deal_9741,USD,182.98,deleted
deal_9742,USD,273.05,deleted
deal_9743,EUR,930.52,deleted
deal_9744,GBP,417.14,deleted
deal_9745,GBP,932.71,deleted
deal_9746,GBP,20.07,lost
deal_9747,USD,42.27,open
deal_9748,GBP,536.02,lost
deal_9749,EUR,21.34,lost
deal_9750,GBP,478.17,lost
deal_9751,EUR,899.77,open
deal_9752,GBP,774.75,open
deal_9753,USD,122.45,deleted
deal_9754,EUR,853.66,open
deal_9755,USD,339.23,won
deal_9756,EUR,804.9,deleted
deal_9757,GBP,297.37,open
deal_9758,GBP,302.02,deleted
deal_9759,EUR,649.5,won
deal_9760,USD,502.58,deleted
deal_9761,USD,301.46,deleted
deal_9762,GBP,788.26,open
deal_9763,EUR,682.05,open
deal_9764,USD,951.82,lost
deal_9765,EUR,834.44,lost
deal_9766,USD,330.73,deleted
deal_9767,EUR,765.94,deleted
deal_9768,EUR,319.97,open
deal_9769,EUR,455.4,deleted
deal_9770,GBP,945.55,won
deal_9771,USD,375.8,lost
deal_9772,USD,628.79,won
deal_9773,EUR,225.19,deleted
deal_9774,EUR,52.71,won
deal_9775,USD,387.96,lost
deal_9776,GBP,270.99,open
deal_9777,EUR,550.1,won
deal_9778,GBP,145.68,deleted
deal_9779,USD,994.34,won
deal_9780,EUR,140.5,won
deal_9781,USD,896.17,lost
deal_9782,GBP,459.0,open
deal_9783,EUR,599.92,won
deal_9784,USD,472.6,deleted
deal_9785,EUR,650.19,won
deal_9786,EUR,776.75,open
deal_9787,EUR,704.32,lost
deal_9788,GBP,159.0,deleted
deal_9789,USD,529.51,deleted
deal_9790,GBP,419.76,lost
deal_9791,USD,130.17,deleted
deal_9792,GBP,372.92,deleted
deal_9793,EUR,59.63,deleted
deal_9794,GBP,464.2,won
deal_9795,GBP,669.48,won
deal_9796,GBP,636.49,won
deal_9797,USD,514.77,lost
deal_9798,EUR,606.23,deleted
deal_9799,EUR,245.41,won
deal_9800,GBP,887.54,won
deal_9801,GBP,378.63,won
deal_9802,EUR,834.85,open
deal_9803,GBP,985.6,lost
deal_9804,EUR,70.75,open
deal_9805,EUR,109.93,lost
deal_9806,USD,647.24,won
deal_9807,GBP,671.97,open
deal_9808,GBP,86.1,deleted
deal_9809,GBP,737.74,lost
deal_9810,USD,724.85,open
deal_9811,EUR,322.15,deleted
deal_9812,USD,443.65,deleted
deal_9813,EUR,629.07,open
deal_9814,EUR,666.92,deleted
deal_9815,USD,294.64,deleted
deal_9816,USD,546.29,deleted
deal_9817,USD,345.46,won
deal_9818,EUR,125.63,lost
deal_9819,EUR,226.96,lost
deal_9820,GBP,864.99,won
deal_9821,USD,97.19,won
deal_9822,EUR,479.63,open
deal_9823,GBP,285.14,lost
deal_9824,USD,84.15,deleted
deal_9825,EUR,918.59,lost
deal_9826,USD,526.26,won
deal_9827,USD,218.72,won
deal_9828,EUR,792.28,won
deal_9829,GBP,701.84,lost
deal_9830,USD,271.22,open
deal_9831,USD,417.35,lost
deal_9832,GBP,986.46,lost
deal_9833,GBP,305.93,open
deal_9834,GBP,532.54,lost
deal_9835,EUR,121.25,open
deal_9836,USD,704.61,open
deal_9837,EUR,858.05,won
deal_9838,EUR,768.97,open
deal_9839,USD,556.55,open
deal_9840,EUR,41.45,deleted
deal_9841,USD,263.49,lost
deal_9842,EUR,393.06,won
deal_9843,EUR,285.9,open
deal_9844,EUR,675.52,won
deal_9845,USD,429.08,open
deal_9846,EUR,368.31,deleted
deal_9847,GBP,845.51,deleted
deal_9848,USD,881.98,deleted
deal_9849,GBP,595.54,open
deal_9850,GBP,79.54,open
deal_9851,USD,168.09,deleted
deal_9852,USD,8.61,deleted
deal_9853,EUR,717.52,won
deal_9854,USD,782.0,open
deal_9855,USD,451.23,deleted
deal_9856,EUR,62.43,won
deal_9857,EUR,935.49,deleted
deal_9858,GBP,603.79,lost
deal_9859,GBP,179.82,deleted
deal_9860,USD,588.29,open
deal_9861,USD,452.91,won
deal_9862,EUR,693.42,lost
deal_9863,EUR,30.84,deleted
deal_9864,EUR,827.0,won
deal_9865,USD,911.32,deleted
deal_9866,GBP,790.66,open
deal_9867,GBP,141.47,open
deal_9868,GBP,577.67,lost
deal_9869,USD,17.69,lost
deal_9870,EUR,873.35,deleted
deal_9871,EUR,667.66,deleted
deal_9872,USD,67.93,deleted
deal_9873,EUR,792.01,won
deal_9874,USD,113.31,deleted
deal_9875,USD,259.22,deleted
deal_9876,EUR,207.97,lost
deal_9877,USD,187.54,deleted
deal_9878,USD,267.4,won
deal_9879,USD,229.02,won
deal_9880,GBP,173.24,won
deal_9881,EUR,9.93,deleted
deal_9882,GBP,952.49,won
deal_9883,GBP,314.99,open
deal_9884,GBP,523.54,won
deal_9885,USD,785.72,lost
deal_9886,GBP,307.47,won
deal_9887,GBP,875.99,won
deal_9888,EUR,264.29,open
deal_9889,USD,722.73,won
deal_9890,GBP,439.58,lost
deal_9891,EUR,882.43,won
deal_9892,EUR,242.06,open
deal_9893,GBP,701.24,open
deal_9894,USD,543.37,open
deal_9895,USD,376.36,won
deal_9896,GBP,270.81,won
deal_9897,GBP,170.24,lost
deal_9898,USD,124.51,open
deal_9899,GBP,776.52,open
deal_9900,GBP,212.29,won
deal_9901,USD,978.7,won
deal_9902,EUR,464.1,deleted
deal_9903,EUR,661.29,won
deal_9904,USD,72.09,deleted
deal_9905,USD,276.92,lost
deal_9906,USD,492.25,open
deal_9907,GBP,631.17,deleted
deal_9908,EUR,3.59,lost
deal_9909,GBP,709.14,deleted
deal_9910,EUR,972.63,deleted
deal_9911,USD,872.45,lost
deal_9912,GBP,172.46,open
deal_9913,EUR,447.92,won
deal_9914,USD,244.15,open
deal_9915,USD,308.38,deleted
deal_9916,USD,701.44,lost
deal_9917,GBP,746.79,open
deal_9918,EUR,171.38,won
deal_9919,USD,421.02,deleted
deal_9920,EUR,425.75,won
deal_9921,GBP,524.47,open
deal_9922,GBP,794.2,lost
deal_9923,USD,737.82,lost
deal_9924,EUR,38.58,won
deal_9925,GBP,99.21,won
deal_9926,GBP,7.96,lost
deal_9927,GBP,570.4,deleted
deal_9928,USD,160.78,open
deal_9929,EUR,670.32,won
deal_9930,EUR,741.55,open
deal_9931,GBP,613.13,won
deal_9932,GBP,826.12,deleted
deal_9933,GBP,185.6,deleted
deal_9934,EUR,332.72,won
deal_9935,GBP,203.26,lost
deal_9936,GBP,842.86,deleted
deal_9937,GBP,1.35,open
deal_9938,USD,114.99,lost
deal_9939,GBP,371.94,lost
deal_9940,GBP,77.29,deleted
deal_9941,USD,475.88,won
deal_9942,GBP,305.94,lost
deal_9943,EUR,248.79,lost
deal_9944,USD,643.13,lost
deal_9945,EUR,166.57,open
deal_9946,GBP,913.77,lost
deal_9947,EUR,332.85,deleted
deal_9948,EUR,159.85,deleted
deal_9949,GBP,704.24,lost
deal_9950,USD,568.32,deleted
deal_9951,GBP,400.2,won
deal_9952,USD,183.26,deleted
deal_9953,GBP,166.0,open
deal_9954,USD,686.86,deleted
deal_9955,GBP,33.15,open
deal_9956,USD,426.81,open
deal_9957,USD,15.31,won
deal_9958,EUR,756.23,won
deal_9959,USD,919.99,deleted
deal_9960,GBP,991.74,open
deal_9961,GBP,935.58,won
deal_9962,USD,372.9,open
deal_9963,EUR,81.27,deleted
deal_9964,USD,722.05,lost
deal_9965,USD,272.94,lost
deal_9966,EUR,189.6,lost
deal_9967,USD,656.18,deleted
deal_9968,EUR,970.13,lost
deal_9969,USD,705.6,open
deal_9970,EUR,684.67,open
deal_9971,USD,110.45,deleted
